Item   Code,Item Name,Item BarCode,Unit,Item Type,Qty On Hand,Qty On Ord,Price Sales,Serial No Ctrl,Anly Code1,Anly Code2,Anly Code3,Anly Code4,Anly Code5,Anly Code6,Anly Code7,Anly Code8,,Anly Code9
3024-D80BLK,Creative D80 Black Compact Wireless Blue,0402902900042,PCS,S,0,,399,N,Third-Party,Third-Party Accessory,Third-Party,Speaker,Yutron Tech (Hong Kong) L,Creative,D80,Black,,
3024-D200,Creative D200  with Warranty Card,0402902900028,PCS,S,1,,999,N,Third-Party,Third-Party Accessory,Third-Party,Speaker,Yutron Tech (Hong Kong) L,Creative,D200,,,
3024-D100BLK,Creative D100 Blavk with Warranty Card,54651169906,PCS,S,2,,699,N,Third-Party,Third-Party Accessory,Third-Party,Speaker,Yutron Tech (Hong Kong) L,Creative,D100,Black,,
3024-CP121012,Twelve South Compass Stand for iPad SL,851522002276,PCS,S,8,,348,N,Third-Party,Third-Party Accessory,Third-Party,Speaker,Leader Radio Technologies,Twelve,CP12-1012,Silver,,
3024-BB121103,"TwelveSouth BookBook Case for MB Air 11""",851522002245,PCS,S,5,,648,N,Third-Party,Third-Party Accessory,Third-Party,Speaker,Leader Radio Technologies,Twelve,BB12-1103,,,
3024-AJ5305D,Philips AJ5305D iPhone 5 Docking Speaker,,PCS,S,0,0,899,N,Third-Party,Third-Party Accessory,Third-Party,Speaker,Thinking Group Ltd,Philips,AJ5305D,,,
3024-323GG300010,Gecko Soundbase Radio-Speaker System(MFi,GG300010,PCS,S,4,,699,N,Third-Party,Third-Party Accessory,Third-Party,Speaker,__,Gecko,,,,
3022-XAM8B,X-MINI V1.1 Mono Speaker W/Lid BK,,PCS,S,0,,199,N,Third-Party,Third-Party Accessory,Third-Party,Speaker,APS Techical CO.LTD,X-MINI,X-MINI V1.1,BLACK,,
3022-X7IBLK,Klipsch Image X7i In-Earphone W/Mic BK,743878024487,PCS,S,6,0,1680,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,SRSWorks Limited,Klipsch,Image X7i,Black,,
3022-UEPP495,UrbanEars PlattanPlus Headphone W-MIC BL,7340055304955,PCS,S,0,,599,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,UrbanEars,UE-PP495,Black,,
3022-UEPP431,UrbanEars PlattanPlus Headphone W-MIC RD,7340055304313,PCS,S,0,,599,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,UrbanEars,UE-PP431,Red,,
3022-UEPP430,UrbanEars PlattanPlus Headphone W-MIC GN,7340055304306,PCS,S,0,,599,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,UrbanEars,UE-PP430,Green,,
3022-UEPP337,UrbanEars PlattanPlus Headphone W-MIC PU,7340055304337,PCS,S,0,,599,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,UrbanEars,UE-PP337,Purple,,
3022-UEPP306,UrbanEars PlattanPlus Headphone W-MIC GY,7340055303064,PCS,S,1,,599,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,UrbanEars,UE-PP306,Gray,,
3022-UEBA511,UrbanEars Bagis In-Earphone W-MIC Mustar,7340055305112,PCS,S,0,,199,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,UrbanEars,UE-BA511,,,
3022-UEBA510,UrbanEars Bagis In-Earphone W-MIC Indigo,7340055305105,PCS,S,3,,199,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,UrbanEars,UE-BA510,,,
3022-UEBA365,UrbanEars Bagis In-Earphone W-MIC Teal,7340055303651,PCS,S,0,,199,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,UrbanEars,UE-BA365,,,
3022-UEBA364,UrbanEars Bagis In-Earphone W-MIC Tomato,7340055303644,PCS,S,2,,199,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,UrbanEars,UE-BA364,Red,,
3022-UEBA363,UrbanEars Bagis In-Earphone W-MIC OR,7340055303637,PCS,S,0,,279,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,UrbanEars,UE-BA363,Orange,,
3022-UEBA358,UrbanEars Bagis In-Earphone W-MIC Mocca,7340055303583,PCS,S,7,,199,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,UrbanEars,UE-BA358,,,
3022-UEBA356,UrbanEars Bagis In-Earphone W-MIC D.Gary,7340055303569,PCS,S,2,,199,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,UrbanEars,UE-BA356,Gray,,
3022-UEBA355,UrbanEars Bagis In-Earphone W-MIC BK,7340055303552,PCS,S,2,,199,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,UrbanEars,UE-BA355,Black,,
3022-UEBA353,UrbanEars Bagis In-Earphone W-MIC WH,7340055303538,PCS,S,4,,199,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,UrbanEars,UE-BA353,White,,
3022-UE200VIPU,Ultimate UE200vi In-Earphone wW/Mic PU,097855075666,PCS,S,21,,299,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Thinking Group Ltd,Ultimate,UE200VI-PU,Purple,,
3022-UE200VIBK,Ultimate UE200vi In-Earphone wW/Mic BK,097855075635,PCS,S,19,,299,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Thinking Group Ltd,Ultimate,UE200VI-BK,Black,,
3022-TMA1,AIAIAI TMA-1,,PCS,S,0,,1699,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Yutron Tech (Hong Kong) L,AIAIAI,,,,
3022-TankSto,Aerial7 Tank-Storm,,PCS,S,0,,780,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Oscillate Limited,Aerial7,,,,
3022-TankShade,Aerial7 Tank-Shade,,PCS,S,0,,780,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Oscillate Limited,Aerial7,,,,
3022-TankGra,Aerial7 Tank-Graffiti,,PCS,S,0,,780,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Oscillate Limited,Aerial7,,,,
3022-TankBliz,Aerial7 Tank-Blizzard,,PCS,S,1,,780,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Oscillate Limited,Aerial7,,,,
3022-T381,ING-USB CAR CHARGER,0106301600014,PCS,S,0,,98,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,T-381,,,
3022-SumoCan,Aerial7 Sumo-Candy,,PCS,S,0,,328,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Oscillate Limited,Aerial7,,,,
3022-SL49RB,Soul SL49 In-Earphone W/Mic RD,870143006210,PCS,S,0,0,699,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Towervision Group Limited,SOUL,SL49,RED,,
3022-SL49PW,Soul SL49 In-Earphone W/Mic PK,870143006715,PCS,S,0,0,699,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Towervision Group Limited,SOUL,SL49,PINK,,
3022-SL49NB,Soul SL49 In-Earphone W/Mic GN,870143006203,PCS,S,0,0,699,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Towervision Group Limited,SOUL,SL49,GREEN,,
3022-SHO880310Red,Philips O Neill SHO8803-10 Red for iPod,0202407400081,PCS,S,0,,499,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Winner Concept,Philips,SHO8803-10 Red,,,
3022-SHO880210Purple,Philips O Neill SHO8802-10 Purple for iP,0202407400074,PCS,S,0,,499,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Winner Concept,Philips,SHO8802-10 Purple,Purple,,
3022-SHO880110Black,Philips O Neill SHO8801-10 Black for iPo,0202407400067,PCS,S,0,,499,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Winner Concept,Philips,SHO8801-10 Black,Black,,
3022-SHO880010White,Philips O Neill SHO8800-10 White for iPo,0202407400050,PCS,S,0,,499,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Winner Concept,Philips,SHO8800-10 White,White,,
3022-SHO450710,Philips O Neill SHO4507-10 for iPhone ea,0202407400098,PCS,S,0,,399,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Winner Concept,Philips,SHO4507-10,,,
3022-SHH975710Black,Philips SHE9757-10 Black for iPhone earp,0202407400043,PCS,S,0,,299,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Winner Concept,Philips,SHH9757-10 Black,Black,,
3022-SFQ02RB,Soundfreaq Bluetooth Sound Step BK,4897034670066,PCS,S,7,,1599,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Soundfreaq,SFQ-02RB,Black,,
3022-SFQ01AW,Soundfreaq Bluetooth Sound Platform WH,4897034670073,PCS,S,9,,1899,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Soundfreaq,SFQ-01AW,White,,
3022-SFQ01AR,Soundfreaq Bluetooth Sound Platform RD,4897034670059,PCS,S,0,,1899,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Soundfreaq,SFQ-01AR,Red,,
3022-SFQ01A,Soundfreaq Bluetooth Sound Platform BK,4897034670011,PCS,S,9,,1899,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Soundfreaq,SFQ-01A,Black,,
3022-SE530KCE,"Shure SE530-Earphone, Triple Driver",,PCS,S,1,,3500,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,MC. FOUNDER (TECHNOLOGY),Shure,,,,
3022-SE310AKKCE,"Shure SE310-Earphone, Black",,PCS,S,1,,1950,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,MC. FOUNDER (TECHNOLOGY),Shure,,Black,,
3022-SE115PNKKCE,"Shure SE115-Earphone, Pink",,PCS,S,0,,690,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,MC. FOUNDER (TECHNOLOGY),Shure,,Pink,,
3022-S6AVCM090,Skullcandy Aviator BR GD Headphone W/mic,878615013117,PCS,S,1,,1499,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Skullcandy,S6AVCM-090,Gold,,
3022-S6AVCM072,Skullcandy Aviator White Headphone W/Mic,878615013100,PCS,S,5,,1499,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Skullcandy,S6AVCM-072,White,,
3022-S6AVCM003,Skullcandy Aviator Black Headphone W-MIC,878615013094,PCS,S,2,,1499,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Skullcandy,S6AVCM-003,Black,,
3022-S2FXDM080,Skullcandy Fix In-Earphone W-MIC BK + GN,878615024632,PCS,S,0,0,549,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Skullcandy,S2FXDM-080,BLACK + GREEN,,
3022-S2FXDM075,Skullcandy Fix In-Earphone W-MIC WH,878615024625,PCS,S,0,0,549,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Skullcandy,S2FXDM-075,WHITE,,
3022-S2FXDM059,Skullcandy Fix In-Earphone W-MIC RD,878615024656,PCS,S,0,0,549,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Skullcandy,S2FXDM-059,RED,,
3022-S2FXDM008,Skullcandy Fix In-Earphone W-MIC BK,878615024618,PCS,S,2,0,549,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Skullcandy,S2FXDM-008,Black,,
3022-S2FFFM145,Skullcandy 50-50 In-Earphone W-MIC Gold,878615024878,PCS,S,2,,239,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Skullcandy,S2FFFM-145,Black,,
3022-S2FFFM141,Skullcandy 50-50 In-Earphone W-MIC Vinta,878615024908,PCS,S,0,,239,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Skullcandy,S2FFFM-141,White,,
3022-S2FFFM131,Skullcandy 50-50 In-Earphone W-MIC Navy,878615024854,PCS,S,0,,239,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Skullcandy,S2FFFM-131,Navy,,
3022-S2FFFM129,Skullcandy 50-50 In-Earphone W-MIC Lurke,878615024915,PCS,S,2,,239,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Skullcandy,S2FFFM-129,Green,,
3022-S2FFFM083,Skullcandy 50-50 In-Earphone W-MIC YW,878615024885,PCS,S,2,,239,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Skullcandy,S2FFFM-083,Yellow,,
3022-S2FFFM063,Skullcandy 50-50 In-Earphone W-MIC Shoe,878615025905,PCS,S,5,,239,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Skullcandy,S2FFFM-063,Blue,,
3022-S2FFFM058,Skullcandy 50-50 In-Earphone W-MIC Rasta,878615024861,PCS,S,4,,239,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Skullcandy,S2FFFM-058,Green,,
3022-S2FFFM042,Skullcandy 50-50 In-Earphone W-MIC Purpl,878615024892,PCS,S,2,,239,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Skullcandy,S2FFFM-042,Purple,,
3022-S2FFCM075,Skullcandy 50-50 In-Earphone W-MIC White,878615011472,PCS,S,4,,239,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Skullcandy,S2FFCM-075,White,,
3022-S2FFCM034,Skullcandy 50-50 In-Earphone W-MIC Black,878615040496,PCS,S,4,,239,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Skullcandy,S2FFCM-034,Black,,
3022-S2FFCM003,Skullcandy 50-50 In-Earphone W-MIC BK,878615011458,PCS,S,1,,239,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Skullcandy,S2FFCM-003,Black,,
3022-S1512,ING Retractable Earphone - Purple,0206301600110,PCS,S,0,,198,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1512,Purple,,
3022-S1511,ING Retractable Earphone - Pink,0206301600103,PCS,S,0,,198,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1511,Pink,,
3022-S1510,ING Retractable Earphone - Green,0206301600097,PCS,S,0,,198,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1510,Green,,
3022-S1509,ING Retractable Earphone - Blue,0206301600080,PCS,S,0,,198,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1509,Blue,,
3022-S1508,ING Retractable Earphone - Black,0206301600073,PCS,S,0,,198,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1508,Black,,
3022-S1122,ING Silent Earphone-White,0206301600141,PCS,S,0,,188,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1122,White,,
3022-S1121,ING Silent Earphone- Pink,0206301600134,PCS,S,0,,188,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1121,Pink,,
3022-S1120,ING Silent Earphone- Black,0206301600127,PCS,S,0,,188,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1120,Black,,
3022-S1104,ING Colorful Earphone - White,0206301600226,PCS,S,0,,128,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1104,White,,
3022-S1103,ING Colorful Earphone - Pink,0206301600219,PCS,S,0,,128,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1103,Pink,,
3022-S1102,ING Colorful Earphone - Green,,PCS,S,0,,128,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1102,Green,,
3022-S1101,ING Colorful Earphone - Blue,0206301600196,PCS,S,0,,128,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1101,Blue,,
3022-S1013,ING-Earphone for iPod - Yellow,0206301600042,PCS,S,0,,298,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1013,Yellow,,
3022-S1012,ING-Earphone for iPod - White,0206301600035,PCS,S,0,,298,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1012,White,,
3022-S1011,ING-Earphone for iPod - Pink,0206301600028,PCS,S,0,,298,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1011,Pink,,
3022-S1010,ING-Earphone for iPod - Blue,0206301600011,PCS,S,0,,298,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1010,Blue,,
3022-S1009,ING Candy Earphone - Pink,0206301600066,PCS,S,0,,168,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1009,Pink,,
3022-S1008,ING Candy Earphone - Blue,0206301600059,PCS,S,0,,168,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1008,Blue,,
3022-S1007,ING Heart Earphone - White,0206301600172,PCS,S,0,,168,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1007,White,,
3022-S1006,ING Heart Earphone - Pink,0206301600165,PCS,S,0,,168,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1006,Pink,,
3022-S1005,ING Heart Earphone - Blue,0206301600158,PCS,S,0,,168,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1005,Blue,,
3022-S1004,ING Lucky Frog Earphone - White,0206301600271,PCS,S,0,,138,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1004,White,,
3022-S1003,ING Lucky Frog Earphone - Pink,0206301600264,PCS,S,0,,138,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1003,Pink,,
3022-S1002,ING Lucky Frog Earphone - Green,0206301600257,PCS,S,0,,138,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1002,Green,,
3022-S1001,ING Lucky Frog Earphone - Blue,0206301600240,PCS,S,0,,138,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1001,Blue,,
3022-S1000,ING Lucky Frog Earphone - Grey,0206301600233,PCS,S,0,,138,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,CW Supply Limied,ING,S1000,,,
3022-RUGGEDS4IYW,Klipsch Rugged S4i In-Earphone W/Mic YW,743878024692,PCS,S,14,0,990,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,SRSWorks Limited,Klipsch,Rugged S4i,YELLOW,,
3022-RUGGEDS4IRD,Klipsch Rugged S4i In-Earphone W/Mic RD,743878024685,PCS,S,14,0,990,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,SRSWorks Limited,Klipsch,Rugged S4i,RED,,
3022-RUGGEDS4IOR,Klipsch Rugged S4i In-Earphone W/Mic OR,743878024661,PCS,S,14,0,990,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,SRSWorks Limited,Klipsch,Rugged S4i,ORANGE,,
3022-RUGGEDS4IBL,Klipsch Rugged S4i In-Earphone W/Mic BL,743878024678,PCS,S,14,0,990,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,SRSWorks Limited,Klipsch,Rugged S4i,BLUE,,
3022-REFS4I,Klipsch Ref S4i In-Earphone W/Mic BK+OR,743878023558,PCS,S,17,0,990,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,SRSWorks Limited,Klipsch,Ref S4i,Black + Orange,,
3022-REFONE,Klipsch Ref One Headphone W/Mic,101373212130405,PCS,S,17,0,1480,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,SRSWorks Limited,Klipsch,Ref One,,,
3022-PX200IIi,Sennheiser PX200-IIi Heahphone w/MIC,4044155055016,PCS,S,3,,799,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,World-Tech Distribution H,Sennheiser,PX200IIi,,,
3022-noisezeroH1MWH,EOPS noisezero H1-WH  Stero Headset,,PCS,S,0,,1490,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Winner Concept,EOPS,,White,,
3022-MM70I,Sennheiser MM70I In-Earphone W/MIC,4044155054996,PCS,S,4,,750,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,World-Tech Distribution H,Sennheiser,MM70I,,,
3022-MM30I,Sennheiser MM30I In-Earphone W/MIC,4044155061543,PCS,S,66,,400,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,World-Tech Distribution H,Sennheiser,MM30I,,,
3022-MJ71R,Pioneer MJ71R- red Stero Headphone,,PCS,S,1,,590,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Winner Concept,Pionner,,,,
3022-MHP90483,Marshall MinorFX In-Earphone W/ 3Mic WH,7340055304832,PCS,S,0,0,599,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Marshall,MHP-90483,White,,
3022-MHP90482,Marshall Major FX  Headphone W/(3)Mic WH,7340055304825,PCS,S,2,0,1099,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Marshall,MHP-90482,White,,
3022-MHP90445,Marshall MinorFX In-Earphone W/ 3Mic BK,7340055304450,PCS,S,1,0,599,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Marshall,MHP-90445,Black,,
3022-MHP90420,Marshall Major FX  Headphone W/(3)Mic BK,7340055304207,PCS,S,2,0,1099,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Street Value Limited,Marshall,MHP-90420,Black,,
3022-MDRXB300,MDR-XB300 SONY POWERFUL BALL BLAST-STERE,4905524505948,PCS,S,0,,453,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,__,Sony,,,,
3022-MDRXB20EX,MDR-XB20EX Sony Delivers Super Stylish E,,PCS,S,1,,268,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Lovely Year Limited,Sony,,,,
3022-MDRQ38LWSQ,MDR-Q38LW-SQ SONY STEREO HEADPHONES,4905524371970,PCS,S,2,,283,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,__,Sony,,,,
3022-MDRQ21LPSQE,MDR-Q21LP-SQE - SONY STEREO HEADPHONES (,4905524300864,PCS,S,5,,169,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,__,Sony,,Silver,,
3022-MDRQ21LPPQE,MDR-Q21LP-SQE - SONY STEREO HEADPHONES (,4905524314168,PCS,S,2,,169,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,__,Sony,,Pink,,
3022-MDRQ21LPLQE,MDR-Q21LP-SQE - SONY STEREO HEADPHONES (,4905524314151,PCS,S,2,,169,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,__,Sony,,Blue,,
3022-MDRQ21LPBQE,MDR-Q21LP-SQE - SONY STEREO HEADPHONES (,4905524314137,PCS,S,5,,169,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,__,Sony,,Black,,
3022-MDRNC22B,MDR-NC22-B SONY NOISE CANCELING HEADPHON,4905524369243,PCS,S,1,,681,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,__,Sony,,,,
3022-MDRKE30LWW,MDR-KE30LW SONY STEREO HEADPHONES (WHITE,4905524375596,PCS,S,6,,226,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,__,Sony,,White,,
3022-MDREXLPBQE,MDREX35LP-BQE SONY STEREO HEADPHONES (BL,4905524505900,PCS,S,5,,283,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,__,Sony,,Black,,
3022-MDREX34SCWQE,MDR-EX34SC SONY STEREO HEADPHONES (WHITE,4905524507546,PCS,S,3,,330,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,__,Sony,,White,,
3022-MDREX34SCPQE,MDR-EX34SC SONY STEREO HEADPHONES (PINK),4905524577105,PCS,S,3,,330,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,__,Sony,,Pink,,
3022-MDRED12LPRD,MDR-ED12LP Sony (Red)CE__,,PCS,S,2,,129,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,__,Sony,,Red,,
3022-MDRE11LPOR,MDR-E11LP Sony (orange)CE__,4905524474374,PCS,S,4,,99,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,__,Sony,,Orange,,
3022-MDRE11LPBL,MDR-E11LP Sony (blue)CE__,4905524474367,PCS,S,3,,99,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,__,Sony,,Blue,,
3022-MDRE11LPBK,MDR-E11LP Sony (black)CE__,,PCS,S,0,,99,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,__,Sony,,Black,,
3022-MDR410LPQE,MDR-410LP-QE SONY POWERFUL BASS-STEREO H,4901780986019,PCS,S,5,,226,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,__,Sony,,Black,,
3022-MatadorJok,Aerial7 Matador-Joker,,PCS,S,1,,480,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Oscillate Limited,Aerial7,,,,
3022-M55,Plantronics M55 A2DP BT Headset,5033588038009,PCS,S,15,0,598,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Leader Radio Technologies,Plantronics,M55,BLACK,,
3022-M40,Klipsch M40 Headphone W/Mic,,PCS,S,20,,2880,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,SRSWorks Limited,Klipsch,M40,,,
3022-M25,Plantronics M25 A2DP BT Headset,5033588037972,PCS,S,12,0,498,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Leader Radio Technologies,Plantronics,M25,BLACK,,
3022-M155WH,Plantronics M155 A2DP BT Earphone WH,5033588037033,PCS,S,8,,698,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Leader Radio Technologies,PLANTRONICS,M155,WHITE,,
3022-M155BK,Plantronics M155 A2DP BT Earphone BK,5033588036982,PCS,S,13,,698,N,Third-Party,Third-Party Accessory,Third-Party,Headphone,Leader Radio Technologies,PLANTRONICS,M155,BLACK,,
